"id","s","pseudost"
24,16.2485537714818,0.587324839676057
24,18.7036148658182,0.441845517674324
24,22.4821514236532,0.275679250275061
25,2.71185484098541,1.00312534289014
25,4.39935660467873,0.982752440139393
25,7.03784180376443,0.859382669749493
25,9.4477523492395,0.736574742395987
25,12.602646950927,0.613265853530834
25,16.2485537714818,0.488866667890647
25,18.7036148658182,0.367775260564486
25,22.4821514236532,0.229464833401039
26,2.71185484098541,1.00312534289014
26,4.39935660467873,1.00512692270377
26,7.03784180376443,0.878948372946752
26,9.4477523492395,0.753344457797311
26,12.602646950927,0.627228175664868
26,16.2485537714818,0.499996773795601
26,18.7036148658182,0.376148458960074
26,22.4821514236532,0.234689096098691
27,2.71185484098541,1.00312534289014
27,4.39935660467873,1.00964524170149
27,7.03784180376443,1.03505100158372
27,9.4477523492395,0.93717227799516
27,12.602646950927,0.780281652206099
27,16.2485537714818,0.622003800038783
27,18.7036148658182,0.467934561008974
27,22.4821514236532,0.291956903027483
28,2.71185484098541,1.00312534289014
28,4.39935660467873,1.00964524170149
28,7.03784180376443,0.888237745610468
28,9.4477523492395,0.761306355933812
28,12.602646950927,0.633857184202952
28,16.2485537714818,0.505281107330234
28,18.7036148658182,0.380123872442482
28,22.4821514236532,0.237169463024486
29,2.71185484098541,-0.0378284166720277
29,4.39935660467873,-0.0336397089256479
29,7.03784180376443,-0.0294167500228468
29,9.4477523492395,-0.0252130230605871
29,12.602646950927,-0.020992148138248
29,16.2485537714818,-0.0167339522544125
29,18.7036148658182,-0.0125889819348686
29,22.4821514236532,-0.00785460293860751
30,2.71185484098541,1.00312534289014
30,4.39935660467873,1.00964524170149
30,7.03784180376443,0.974125646829862
30,9.4477523492395,0.834920661809974
30,12.602646950927,0.695147827944538
30,16.2485537714818,0.554139123158507
30,18.7036148658182,0.416879844330424
30,22.4821514236532,0.260102498141691
31,2.71185484098541,1.00312534289014
31,4.39935660467873,1.00964524170149
31,7.03784180376443,-0.297723473304814
31,9.4477523492395,-0.255178046257925
31,12.602646950927,-0.212459066722431
31,16.2485537714818,-0.169362366115365
31,18.7036148658182,-0.127411608152102
31,22.4821514236532,-0.0794955141711284
32,2.71185484098541,1.00312534289014
32,4.39935660467873,1.00964524170149
32,7.03784180376443,0.959990737955195
32,9.4477523492395,0.822805666675094
32,12.602646950927,0.685060986237431
32,16.2485537714818,0.546098367805143
32,18.7036148658182,0.410830769829204
32,22.4821514236532,0.256328318577516
33,2.71185484098541,1.00312534289014
33,4.39935660467873,-0.0711329607825064
33,7.03784180376443,-0.0622032886892612
33,9.4477523492395,-0.0533142835613489
33,12.602646950927,-0.0443890181561528
33,16.2485537714818,-0.0353848355847504
33,18.7036148658182,-0.0266200745151082
33,22.4821514236532,-0.0166089773258591
34,2.71185484098541,1.00312534289014
34,4.39935660467873,1.00964524170149
34,7.03784180376443,1.03505100158372
34,9.4477523492395,0.918433965724944
34,12.602646950927,0.764680293095353
34,16.2485537714818,0.609567131016433
34,18.7036148658182,0.45857843286467
34,22.4821514236532,0.286119364138642
35,2.71185484098541,1.00312534289014
35,4.39935660467873,1.00964524170149
35,7.03784180376443,0.92524556607691
35,9.4477523492395,0.793025666534504
35,12.602646950927,0.660266411901489
35,16.2485537714818,0.526333300391684
35,18.7036148658182,0.39596147458883
35,22.4821514236532,0.247050967104997
36,2.71185484098541,-0.0107578468625888
36,4.39935660467873,-0.00956663981651218
36,7.03784180376443,-0.0083656922438422
36,9.4477523492395,-0.00717021395280426
36,12.602646950927,-0.00596985903348468
36,16.2485537714818,-0.00475889058020584
36,18.7036148658182,-0.0035801218166398
36,22.4821514236532,-0.00223373387035508
37,2.71185484098541,1.00312534289014
37,4.39935660467873,1.00964524170149
37,7.03784180376443,1.03505100158372
37,9.4477523492395,0.951471422926261
37,12.602646950927,0.792186998420334
37,16.2485537714818,0.631494181576159
37,18.7036148658182,0.475074191857288
37,22.4821514236532,0.296411509899713
38,2.71185484098541,1.00312534289014
38,4.39935660467873,0.96315597091052
38,7.03784180376443,0.842246242144711
38,9.4477523492395,0.721887153045373
38,12.602646950927,0.60103709180305
38,16.2485537714818,0.479118474731308
38,18.7036148658182,0.360441677576091
38,22.4821514236532,0.224889214594953
39,2.71185484098541,1.00312534289014
39,4.39935660467873,0.991940681861934
39,7.03784180376443,0.867417466081633
39,9.4477523492395,0.743461346288541
39,12.602646950927,0.618999581245134
39,16.2485537714818,0.49343732569946
39,18.7036148658182,0.371213774533544
39,22.4821514236532,0.231610214343334
40,2.71185484098541,1.00312534289014
40,4.39935660467873,1.00964524170149
40,7.03784180376443,0.928487464758746
40,9.4477523492395,0.79580428980762
40,12.602646950927,0.662579869959586
40,16.2485537714818,0.528177480245631
40,18.7036148658182,0.397348854360985
40,22.4821514236532,0.247916590496345
41,2.71185484098541,1.00312534289014
41,4.39935660467873,-0.0491581454953121
41,7.03784180376443,-0.0429870805605788
41,9.4477523492395,-0.0368441195114428
41,12.602646950927,-0.0306760999247899
41,16.2485537714818,-0.0244535427299297
41,18.7036148658182,-0.0183964435293547
41,22.4821514236532,-0.0114780337403886
42,2.71185484098541,1.00312534289014
42,4.39935660467873,0.982752440139393
42,7.03784180376443,0.859382669749493
42,9.4477523492395,0.736574742395987
42,12.602646950927,0.613265853530834
42,16.2485537714818,0.488866667890647
42,18.7036148658182,0.367775260564486
42,22.4821514236532,0.229464833401039
43,2.71185484098541,1.00312534289014
43,4.39935660467873,1.00964524170149
43,7.03784180376443,1.03505100158372
43,9.4477523492395,0.901860346514241
43,12.602646950927,0.75088123897865
43,16.2485537714818,0.598567174688696
43,18.7036148658182,0.450303146226588
43,22.4821514236532,0.280956191208418
44,2.71185484098541,1.00312534289014
44,4.39935660467873,1.00964524170149
44,7.03784180376443,1.03505100158372
44,9.4477523492395,1.04503938818084
44,12.602646950927,0.870090888918185
44,16.2485537714818,0.69359549562148
44,18.7036148658182,0.521793120462007
44,22.4821514236532,0.325560700501853
45,2.71185484098541,1.00312534289014
45,4.39935660467873,-0.0460723087642236
45,7.03784180376443,-0.0402886241640772
45,9.4477523492395,-0.0345312792655932
45,12.602646950927,-0.0287504488456989
45,16.2485537714818,-0.0229185043430107
45,18.7036148658182,-0.0172416314306929
45,22.4821514236532,-0.0107575155482778
46,2.71185484098541,1.00312534289014
46,4.39935660467873,0.976556160583641
46,7.03784180376443,0.853964239786819
46,9.4477523492395,0.731930619592276
46,12.602646950927,0.60939919646114
46,16.2485537714818,0.485784350904169
46,18.7036148658182,0.365456428033326
46,22.4821514236532,0.228018051690867
47,2.71185484098541,0.916861510991112
47,4.39935660467873,0.81533823162431
47,7.03784180376443,0.712984794158729
47,9.4477523492395,0.611097488436599
47,12.602646950927,0.508794561184118
47,16.2485537714818,0.405587071797527
47,18.7036148658182,0.30512387284557
47,22.4821514236532,0.190374954915967
48,2.71185484098541,1.00312534289014
48,4.39935660467873,1.00964524170149
48,7.03784180376443,-0.177316019496175
48,9.4477523492395,-0.151977117971455
48,12.602646950927,-0.12653485329497
48,16.2485537714818,-0.100867628200945
48,18.7036148658182,-0.0758828954410546
48,22.4821514236532,-0.0473453704679514
49,2.71185484098541,1.00312534289014
49,4.39935660467873,1.00964524170149
49,7.03784180376443,1.02989268715692
49,9.4477523492395,0.882718452955714
49,12.602646950927,0.734943861526403
49,16.2485537714818,0.585862647663248
49,18.7036148658182,0.440745508032023
49,22.4821514236532,0.27499292480303
50,2.71185484098541,0.907100555548823
50,4.39935660467873,0.806658098306571
50,7.03784180376443,0.705394320871847
50,9.4477523492395,0.60459171271782
50,12.602646950927,0.503377907762115
50,16.2485537714818,0.401269170687669
50,18.7036148658182,0.301875508188914
50,22.4821514236532,0.188348213221616
51,2.71185484098541,0.915374128273925
51,4.39935660467873,0.81401554550439
51,7.03784180376443,0.711828151363761
51,9.4477523492395,0.610106132782448
51,12.602646950927,0.507969166914791
51,16.2485537714818,0.40492910634282
51,18.7036148658182,0.304628884268027
51,22.4821514236532,0.190066118287575
52,2.71185484098541,-0.0390169851800692
52,4.39935660467873,-0.0346966682741368
52,7.03784180376443,-0.0303410240410358
52,9.4477523492395,-0.0260052160158466
52,12.602646950927,-0.0216517212419376
52,16.2485537714818,-0.017259732882053
52,18.7036148658182,-0.0129845276327387
52,22.4821514236532,-0.00810139449151848
53,2.71185484098541,1.00312534289014
53,4.39935660467873,1.00964524170149
53,7.03784180376443,0.905699147878749
53,9.4477523492395,0.776272480258058
53,12.602646950927,0.646317851776189
53,16.2485537714818,0.515214164912209
53,18.7036148658182,0.387596529263647
53,22.4821514236532,0.241831853719077
54,2.71185484098541,1.00312534289014
54,4.39935660467873,1.00964524170149
54,7.03784180376443,1.03505100158372
54,9.4477523492395,0.907662038468288
54,12.602646950927,0.755711678258422
54,16.2485537714818,0.60241777348142
54,18.7036148658182,0.453199958521964
54,22.4821514236532,0.282763589970614
55,2.71185484098541,1.00312534289014
55,4.39935660467873,1.00964524170149
55,7.03784180376443,1.03505100158372
55,9.4477523492395,0.895001001144465
55,12.602646950927,0.745170206478065
55,16.2485537714818,0.594014608436055
55,18.7036148658182,0.446878242567323
55,22.4821514236532,0.278819302102761
56,2.71185484098541,1.00312534289014
56,4.39935660467873,1.00964524170149
56,7.03784180376443,1.00748411798418
56,9.4477523492395,0.863512124219142
56,12.602646950927,0.718952835894015
56,16.2485537714818,0.573115354834158
56,18.7036148658182,0.431155697047416
56,22.4821514236532,0.269009584932519
57,2.71185484098541,0.900508290697417
57,4.39935660467873,0.800795789220729
57,7.03784180376443,0.700267936416139
57,9.4477523492395,0.600197901389492
57,12.602646950927,0.499719657893365
57,16.2485537714818,0.398352986110694
57,18.7036148658182,0.299681657363976
57,22.4821514236532,0.18697941094473
58,2.71185484098541,1.00312534289014
58,4.39935660467873,0.991940681861934
58,7.03784180376443,0.867417466081633
58,9.4477523492395,0.743461346288541
58,12.602646950927,0.618999581245134
58,16.2485537714818,0.49343732569946
58,18.7036148658182,0.371213774533544
58,22.4821514236532,0.231610214343334
59,2.71185484098541,1.00312534289014
59,4.39935660467873,1.00964524170149
59,7.03784180376443,0.937813123284286
59,9.4477523492395,0.803797288465603
59,12.602646950927,0.66923477252692
59,16.2485537714818,0.533482455281273
59,18.7036148658182,0.401339796481125
59,22.4821514236532,0.250406646155056
60,2.71185484098541,1.00312534289014
60,4.39935660467873,1.00964524170149
60,7.03784180376443,0.928487464758746
60,9.4477523492395,0.79580428980762
60,12.602646950927,0.662579869959586
60,16.2485537714818,0.528177480245631
60,18.7036148658182,0.397348854360985
60,22.4821514236532,0.247916590496345
61,2.71185484098541,1.00312534289014
61,4.39935660467873,-0.0448587095017956
61,7.03784180376443,-0.039227374014672
61,9.4477523492395,-0.0336216844100363
61,12.602646950927,-0.0279931279203538
61,16.2485537714818,-0.0223148037534884
61,18.7036148658182,-0.0167874664073224
61,22.4821514236532,-0.0104741498285534
62,2.71185484098541,1.00312534289014
62,4.39935660467873,1.00964524170149
62,7.03784180376443,0.928487464758746
62,9.4477523492395,0.79580428980762
62,12.602646950927,0.662579869959586
62,16.2485537714818,0.528177480245631
62,18.7036148658182,0.397348854360985
62,22.4821514236532,0.247916590496345
63,2.71185484098541,1.00312534289014
63,4.39935660467873,1.00964524170149
63,7.03784180376443,-0.17638862195713
63,9.4477523492395,-0.151182247854194
63,12.602646950927,-0.125873051209055
63,16.2485537714818,-0.100340070733637
63,18.7036148658182,-0.0754860130234647
63,22.4821514236532,-0.0470977448998724
64,2.71185484098541,1.00312534289014
64,4.39935660467873,1.00964524170149
64,7.03784180376443,1.03505100158372
64,9.4477523492395,0.918433965724944
64,12.602646950927,0.764680293095353
64,16.2485537714818,0.609567131016433
64,18.7036148658182,0.45857843286467
64,22.4821514236532,0.286119364138642
65,2.71185484098541,-0.0190282185956221
65,4.39935660467873,-0.0169212404653081
65,7.03784180376443,-0.0147970335278842
65,9.4477523492395,-0.0126825005236242
65,12.602646950927,-0.0105593418574017
65,16.2485537714818,-0.00841741022964015
65,18.7036148658182,-0.00633243263200711
65,22.4821514236532,-0.00395097428986446
66,2.71185484098541,1.00312534289014
66,4.39935660467873,1.00964524170149
66,7.03784180376443,1.0147755172145
66,9.4477523492395,0.869761564310238
66,12.602646950927,0.724156066456771
66,16.2485537714818,0.5772631252878
66,18.7036148658182,0.434276072109924
66,22.4821514236532,0.270956470491797
67,2.71185484098541,1.00312534289014
67,4.39935660467873,1.00964524170149
67,7.03784180376443,0.993552005736547
67,9.4477523492395,0.851570945567346
67,12.602646950927,0.709010712309464
67,16.2485537714818,0.565189961955184
67,18.7036148658182,0.425193409940107
67,22.4821514236532,0.265289554347305
68,2.71185484098541,1.00312534289014
68,4.39935660467873,0.981364203039675
68,7.03784180376443,0.858168704912941
68,9.4477523492395,0.735534256163191
68,12.602646950927,0.612399553560294
68,16.2485537714818,0.488176094336609
68,18.7036148658182,0.367255740856081
68,22.4821514236532,0.229140691143186
69,2.71185484098541,1.00312534289014
69,4.39935660467873,1.00964524170149
69,7.03784180376443,1.03505100158372
69,9.4477523492395,0.916001013915093
69,12.602646950927,0.762654638151616
69,16.2485537714818,0.60795237425657
69,18.7036148658182,0.457363648492787
69,22.4821514236532,0.285361427639316
70,2.71185484098541,0.904247094789525
70,4.39935660467873,0.804120598780628
70,7.03784180376443,0.703175366201322
70,9.4477523492395,0.602689852205231
70,12.602646950927,0.501794434906628
70,16.2485537714818,0.400006900671997
70,18.7036148658182,0.30092590021934
70,22.4821514236532,0.187755727380704
71,2.71185484098541,0.915867996358884
71,4.39935660467873,0.814454728004876
71,7.03784180376443,0.71221220111488
71,9.4477523492395,0.610435300866129
71,12.602646950927,0.508243229455957
71,16.2485537714818,0.40514757609867
71,18.7036148658182,0.304793239452465
71,22.4821514236532,0.190168663888301
72,2.71185484098541,1.00312534289014
72,4.39935660467873,1.00964524170149
72,7.03784180376443,-0.0780948081480801
72,9.4477523492395,-0.0669348652456847
72,12.602646950927,-0.0557293983938507
72,16.2485537714818,-0.0444248528424396
72,18.7036148658182,-0.0334208955175654
72,22.4821514236532,-0.0208521916626978
73,2.71185484098541,1.00312534289014
73,4.39935660467873,1.00964524170149
73,7.03784180376443,1.03505100158372
73,9.4477523492395,1.0879561592119
73,12.602646950927,1.20472702052268
73,16.2485537714818,-0.887748854787674
73,18.7036148658182,-0.66785503661788
73,22.4821514236532,-0.41669264125693
74,2.71185484098541,1.00312534289014
74,4.39935660467873,1.00964524170149
74,7.03784180376443,0.924450772105274
74,9.4477523492395,0.792344450603878
74,12.602646950927,0.659699237323139
74,16.2485537714818,0.525881175518521
74,18.7036148658182,0.395621340245498
74,22.4821514236532,0.246838748180039
75,2.71185484098541,1.00312534289014
75,4.39935660467873,1.00964524170149
75,7.03784180376443,1.03505100158372
75,9.4477523492395,0.911208494605262
75,12.602646950927,0.758664427415511
75,16.2485537714818,0.60477156610375
75,18.7036148658182,0.454970720882784
75,22.4821514236532,0.283868416025314
76,2.71185484098541,1.00312534289014
76,4.39935660467873,-0.0792696367227563
76,7.03784180376443,-0.0693185274892585
76,9.4477523492395,-0.05941273698636
76,12.602646950927,-0.0494665385077724
76,16.2485537714818,-0.0394323957760889
76,18.7036148658182,-0.0296650612197027
76,22.4821514236532,-0.0185088260699331
77,2.71185484098541,0.900508290697417
77,4.39935660467873,0.800795789220729
77,7.03784180376443,0.700267936416139
77,9.4477523492395,0.600197901389492
77,12.602646950927,0.499719657893365
77,16.2485537714818,0.398352986110694
77,18.7036148658182,0.299681657363976
77,22.4821514236532,0.18697941094473
78,2.71185484098541,1.00312534289014
78,4.39935660467873,-0.0792696367227563
78,7.03784180376443,-0.0693185274892585
78,9.4477523492395,-0.05941273698636
78,12.602646950927,-0.0494665385077724
78,16.2485537714818,-0.0394323957760889
78,18.7036148658182,-0.0296650612197027
78,22.4821514236532,-0.0185088260699331
79,2.71185484098541,1.00312534289014
79,4.39935660467873,1.00964524170149
79,7.03784180376443,1.01232285829542
79,9.4477523492395,0.867659396468753
79,12.602646950927,0.722405819426513
79,16.2485537714818,0.575867910751185
79,18.7036148658182,0.433226449741596
79,22.4821514236532,0.270301582989305
80,2.71185484098541,1.00312534289014
80,4.39935660467873,-0.0675361366727429
80,7.03784180376443,-0.0590579916849947
80,9.4477523492395,-0.050618457345081
80,12.602646950927,-0.0421444962220221
80,16.2485537714818,-0.033595608363612
80,18.7036148658182,-0.0252740357060475
80,22.4821514236532,-0.0157691476684363
81,2.71185484098541,1.00312534289014
81,4.39935660467873,1.00964524170149
81,7.03784180376443,0.927670424494636
81,9.4477523492395,0.795104006635484
81,12.602646950927,0.661996820158151
81,16.2485537714818,0.52771270039193
81,18.7036148658182,0.396999199653465
81,22.4821514236532,0.247698431561162
82,2.71185484098541,1.00312534289014
82,4.39935660467873,1.00964524170149
82,7.03784180376443,1.03505100158372
82,9.4477523492395,0.907662038468288
82,12.602646950927,0.755711678258422
82,16.2485537714818,0.60241777348142
82,18.7036148658182,0.453199958521964
82,22.4821514236532,0.282763589970614
83,2.71185484098541,1.00312534289014
83,4.39935660467873,1.00964524170149
83,7.03784180376443,0.930153553199943
83,9.4477523492395,0.797232290053898
83,12.602646950927,0.663768810795659
83,16.2485537714818,0.52912524790861
83,18.7036148658182,0.398061861653332
83,22.4821514236532,0.248361454839028
84,2.71185484098541,1.00312534289014
84,4.39935660467873,1.00964524170149
84,7.03784180376443,0.920567122448119
84,9.4477523492395,0.789015784171397
84,12.602646950927,0.656927818017607
84,16.2485537714818,0.52367193051748
84,18.7036148658182,0.393959321316402
84,22.4821514236532,0.245801770064418
85,2.71185484098541,0.900508290697417
85,4.39935660467873,0.800795789220729
85,7.03784180376443,0.700267936416139
85,9.4477523492395,0.600197901389492
85,12.602646950927,0.499719657893365
85,16.2485537714818,0.398352986110694
85,18.7036148658182,0.299681657363976
85,22.4821514236532,0.18697941094473
86,2.71185484098541,0.922895081809202
86,4.39935660467873,0.820703710382304
86,7.03784180376443,0.71767671785301
86,9.4477523492395,0.615118924530407
86,12.602646950927,0.512142774605536
86,16.2485537714818,0.408256109914191
86,18.7036148658182,0.307131794950465
86,22.4821514236532,0.191627751285694
87,2.71185484098541,1.00312534289014
87,4.39935660467873,1.00964524170149
87,7.03784180376443,0.910801035440045
87,9.4477523492395,0.780645295359591
87,12.602646950927,0.649958620365055
87,16.2485537714818,0.518116414235806
87,18.7036148658182,0.389779896572804
87,22.4821514236532,0.243194115049732
88,2.71185484098541,1.00312534289014
88,4.39935660467873,1.00964524170149
88,7.03784180376443,0.989105832489031
88,9.4477523492395,0.847760141568415
88,12.602646950927,0.705837869375046
88,16.2485537714818,0.5626607209349
88,18.7036148658182,0.423290657438542
88,22.4821514236532,0.264102376109463
89,2.71185484098541,1.00312534289014
89,4.39935660467873,1.00964524170149
89,7.03784180376443,1.01232285829542
89,9.4477523492395,0.867659396468753
89,12.602646950927,0.722405819426513
89,16.2485537714818,0.575867910751185
89,18.7036148658182,0.433226449741596
89,22.4821514236532,0.270301582989305
90,2.71185484098541,1.00312534289014
90,4.39935660467873,1.00964524170149
90,7.03784180376443,0.902825288249915
90,9.4477523492395,0.773809302339487
90,12.602646950927,0.644267030831884
90,16.2485537714818,0.513579347001382
90,18.7036148658182,0.386366652852189
90,22.4821514236532,0.241064500892151
91,2.71185484098541,1.00312534289014
91,4.39935660467873,-0.0448587095017956
91,7.03784180376443,-0.039227374014672
91,9.4477523492395,-0.0336216844100363
91,12.602646950927,-0.0279931279203538
91,16.2485537714818,-0.0223148037534884
91,18.7036148658182,-0.0167874664073224
91,22.4821514236532,-0.0104741498285534
92,2.71185484098541,0.911940438733154
92,4.39935660467873,0.810962065426338
92,7.03784180376443,0.709157989729874
92,9.4477523492395,0.607817543907004
92,12.602646950927,0.506063707319981
92,16.2485537714818,0.403410163656645
92,18.7036148658182,0.303486180993559
92,22.4821514236532,0.189353155115271
93,2.71185484098541,1.00312534289014
93,4.39935660467873,1.00964524170149
93,7.03784180376443,0.995806426640456
93,9.4477523492395,0.853503204099752
93,12.602646950927,0.710619494297248
93,16.2485537714818,0.566472407219749
93,18.7036148658182,0.426158195785206
93,22.4821514236532,0.265891510071242
94,2.71185484098541,1.00312534289014
94,4.39935660467873,-0.0504377493041375
94,7.03784180376443,-0.0441060493799341
94,9.4477523492395,-0.0378031848952105
94,12.602646950927,-0.0314746095900773
94,16.2485537714818,-0.025090077043842
94,18.7036148658182,-0.0188753094217873
94,22.4821514236532,-0.0117768109938083
95,2.71185484098541,1.00312534289014
95,4.39935660467873,1.00964524170149
95,7.03784180376443,0.995806426640456
95,9.4477523492395,0.853503204099752
95,12.602646950927,0.710619494297248
95,16.2485537714818,0.566472407219749
95,18.7036148658182,0.426158195785206
95,22.4821514236532,0.265891510071242
96,2.71185484098541,1.00312534289014
96,4.39935660467873,1.00964524170149
96,7.03784180376443,0.98365023008887
96,9.4477523492395,0.843084158360853
